"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"29431","TCGA-AB-2919-03A_1","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"29433","TCGA-AB-2919-03A_1","HLA-G","HLA-B","Tophat",NA,NA,NA
"29434","TCGA-AB-2919-03A_1","KIAA0825","PCBD2","Tophat",NA,NA,NA
"29435","TCGA-AB-2919-03A_1","LMTK2","TBC1D5","Tophat",NA,NA,NA
"29436","TCGA-AB-2919-03A_1","PCBP2","FLJ39080","Tophat",NA,NA,NA
"29437","TCGA-AB-2919-03A_1","RPS11","GOLGA3","Tophat",NA,NA,NA
"29438","TCGA-AB-2919-03A_1","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"29439","TCGA-AB-2919-03A_1","SPSB2","TPI1","Tophat",NA,NA,NA
"29440","TCGA-AB-2919-03A_1","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"29444","TCGA-AB-2919-03A_1","SRPK2","NKAIN3","Tophat",NA,NA,NA
"29445","TCGA-AB-2919-03A_1","TMC6","TMC8","Tophat",NA,NA,NA
"29446","TCGA-AB-2919-03A_1","WDR6","DALRD3","Tophat",NA,NA,NA
"29448","TCGA-AB-2919-03A_1","ZNF746","ZNF767P","Tophat",NA,NA,NA
"29450","TCGA-AB-2919-03A_1","BPTF","LRRC37A",NA,"Soapfuse",NA,NA
"29458","TCGA-AB-2919-03A_1","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"29460","TCGA-AB-2919-03A_1","GBGT1","RALGDS",NA,"Soapfuse",NA,NA
"29472","TCGA-AB-2919-03A_1","HACL1","COLQ",NA,"Soapfuse",NA,NA
"29544","TCGA-AB-2919-03A_1","HOXA4","HOXA3",NA,"Soapfuse",NA,NA
"29546","TCGA-AB-2919-03A_1","NCRNA00103","CD99",NA,"Soapfuse",NA,NA
"29549","TCGA-AB-2919-03A_1","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"29573","TCGA-AB-2919-03A_1","PRH1","PRR4",NA,"Soapfuse",NA,NA
"29574","TCGA-AB-2919-03A_1","RIPK3","ADCY4",NA,"Soapfuse",NA,NA
"29580","TCGA-AB-2919-03A_1","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"29584","TCGA-AB-2919-03A_1","SAPS1","TMEM86B",NA,"Soapfuse",NA,NA
"29588","TCGA-AB-2919-03A_1","SFT2D2","TBX19",NA,"Soapfuse",NA,NA
"29591","TCGA-AB-2919-03A_1","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"29609","TCGA-AB-2919-03A_1","STYXL1","TMEM120A",NA,"Soapfuse",NA,NA
"29679","TCGA-AB-2919-03A_1","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"29680","TCGA-AB-2919-03A_1","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"29683","TCGA-AB-2919-03A_1","TRGC1","PHLDB2",NA,"Soapfuse",NA,NA
"29684","TCGA-AB-2919-03A_1","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"29685","TCGA-AB-2919-03A_1","TTLL1","PACSIN2",NA,"Soapfuse",NA,NA
"29701","TCGA-AB-2919-03A_1","UCHL3","LMO7",NA,"Soapfuse",NA,NA
"29703","TCGA-AB-2919-03A_1","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"29709","TCGA-AB-2919-03A_1","VIPAR","C14orf148",NA,"Soapfuse",NA,NA
"29717","TCGA-AB-2921-03A_4","CSNK1G2","JAK2","Tophat",NA,NA,NA
"29718","TCGA-AB-2921-03A_4","DDX17","KDELR3","Tophat",NA,NA,NA
"29719","TCGA-AB-2921-03A_4","EIF3G","P2RY11","Tophat",NA,NA,NA
"29721","TCGA-AB-2921-03A_4","ENO1","EDARADD","Tophat",NA,NA,NA
"29725","TCGA-AB-2921-03A_4","FAM32A","CECR1","Tophat",NA,NA,NA
"29726","TCGA-AB-2921-03A_4","FAU","ENSG00000235297","Tophat",NA,NA,NA
"29727","TCGA-AB-2921-03A_4","FER","GNB2L1","Tophat",NA,NA,NA
"29730","TCGA-AB-2921-03A_4","HFM1","PPEF2","Tophat",NA,NA,NA
"29731","TCGA-AB-2921-03A_4","HLA-C","HLA-B","Tophat",NA,NA,NA
"29733","TCGA-AB-2921-03A_4","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"29738","TCGA-AB-2921-03A_4","HLA-G","HLA-C",NA,"Soapfuse",NA,NA
"29745","TCGA-AB-2921-03A_4","JAK2","TCF3","Tophat",NA,NA,NA
"29746","TCGA-AB-2921-03A_4","KIAA0825","PCBD2","Tophat",NA,NA,NA
"29747","TCGA-AB-2921-03A_4","LMTK2","TBC1D5","Tophat",NA,NA,NA
"29748","TCGA-AB-2921-03A_4","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"29749","TCGA-AB-2921-03A_4","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"29750","TCGA-AB-2921-03A_4","OST4","AGBL5","Tophat",NA,NA,NA
"29751","TCGA-AB-2921-03A_4","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"29752","TCGA-AB-2921-03A_4","RPL8","ENSG00000225267","Tophat",NA,NA,NA
"29753","TCGA-AB-2921-03A_4","RPS11","GOLGA3","Tophat",NA,NA,NA
