"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"11882","TCGA-AB-2819-03A_5","DLG2","UNC45B",NA,NA,NA,NA
"11883","TCGA-AB-2819-03A_5","EIF3E","KHDC1",NA,NA,NA,NA
"11884","TCGA-AB-2819-03A_5","ENO1","EDARADD",NA,NA,NA,NA
"11885","TCGA-AB-2819-03A_5","EXOC7","ZACN",NA,NA,NA,NA
"11886","TCGA-AB-2819-03A_5","FAU","ENSG00000235297",NA,NA,NA,NA
"11887","TCGA-AB-2819-03A_5","FLJ39080","PCBP2",NA,NA,NA,NA
"11888","TCGA-AB-2819-03A_5","GNAQ","ENSG00000214077",NA,NA,NA,NA
"11889","TCGA-AB-2819-03A_5","GNB2L1","GRID2",NA,NA,NA,NA
"11890","TCGA-AB-2819-03A_5","GRID2","GNB2L1",NA,NA,NA,NA
"11891","TCGA-AB-2819-03A_5","HFM1","CD74",NA,NA,NA,NA
"11892","TCGA-AB-2819-03A_5","HFM1","ENSG00000239776",NA,NA,NA,NA
"11893","TCGA-AB-2819-03A_5","HFM1","ENSG00000241115",NA,NA,NA,NA
"11894","TCGA-AB-2819-03A_5","HFM1","ENSG00000241781",NA,NA,NA,NA
"11895","TCGA-AB-2819-03A_5","HFM1","ENSG00000251948",NA,NA,NA,NA
"11896","TCGA-AB-2819-03A_5","HFM1","PPEF2",NA,NA,NA,NA
"11897","TCGA-AB-2819-03A_5","HFM1","SEC14L1",NA,NA,NA,NA
"11898","TCGA-AB-2819-03A_5","HLA-DPA1","HLA-DPB1",NA,NA,NA,NA
"11899","TCGA-AB-2819-03A_5","HSP90B1","LRRC28",NA,NA,NA,NA
"11900","TCGA-AB-2819-03A_5","NOTCH2NL","ENSG00000251948",NA,NA,NA,NA
"11901","TCGA-AB-2819-03A_5","PABPC1","PABPC3",NA,NA,NA,NA
"11902","TCGA-AB-2819-03A_5","PCBD2","ENSG00000226958",NA,NA,NA,NA
"11903","TCGA-AB-2819-03A_5","PCBD2","VPS13B",NA,NA,NA,NA
"11904","TCGA-AB-2819-03A_5","PCBP2","FLJ39080",NA,NA,NA,NA
"11905","TCGA-AB-2819-03A_5","PID1","ENSG00000226958",NA,NA,NA,NA
"11906","TCGA-AB-2819-03A_5","PID1","ENSG00000239935",NA,NA,NA,NA
"11907","TCGA-AB-2819-03A_5","PID1","ENSG00000251948",NA,NA,NA,NA
"11908","TCGA-AB-2819-03A_5","PPEF2","HFM1",NA,NA,NA,NA
"11909","TCGA-AB-2819-03A_5","PPEF2","SEC14L1",NA,NA,NA,NA
"11910","TCGA-AB-2819-03A_5","PTEN","RPL11",NA,NA,NA,NA
"11911","TCGA-AB-2819-03A_5","RBM39","ENSG00000214019",NA,NA,NA,NA
"11912","TCGA-AB-2819-03A_5","RPL11","ENSG00000244192",NA,NA,NA,NA
"11913","TCGA-AB-2819-03A_5","RPS19","ENSG00000214612",NA,NA,NA,NA
"11914","TCGA-AB-2819-03A_5","RPS19","LMOD3",NA,NA,NA,NA
"11915","TCGA-AB-2819-03A_5","RUNX1","RUNX1T1",NA,NA,NA,NA
"11916","TCGA-AB-2819-03A_5","RYR2","ENSG00000226958",NA,NA,NA,NA
"11917","TCGA-AB-2819-03A_5","SEC14L1","HFM1",NA,NA,NA,NA
"11918","TCGA-AB-2819-03A_5","SEC61A2","MAPK14",NA,NA,NA,NA
"11919","TCGA-AB-2819-03A_5","SLC5A2","C16orf58",NA,NA,NA,NA
"11920","TCGA-AB-2819-03A_5","SPAG5-AS1","KIAA0100",NA,NA,NA,NA
"11921","TCGA-AB-2819-03A_5","TAF10","ILK",NA,NA,NA,NA
"11922","TCGA-AB-2819-03A_5","WIZ","ENSG00000255293",NA,NA,NA,NA
"11923","TCGA-AB-2819-03A_5","ADSL","SGSM3",NA,NA,NA,NA
"11924","TCGA-AB-2819-03A_5","C16orf53","MVP",NA,NA,NA,NA
"11925","TCGA-AB-2819-03A_5","CTBS","GNG5",NA,NA,NA,NA
"11926","TCGA-AB-2819-03A_5","FAM117A","SLC35B1",NA,NA,NA,NA
"11927","TCGA-AB-2819-03A_5","GAPDH","RN28S1",NA,NA,NA,NA
"11928","TCGA-AB-2819-03A_5","IGHG1","IGHV4-34",NA,NA,NA,NA
"11929","TCGA-AB-2819-03A_5","NCRNA00189","BACH1",NA,NA,NA,NA
"11930","TCGA-AB-2819-03A_5","NDUFB8","SEC31B",NA,NA,NA,NA
"11931","TCGA-AB-2819-03A_5","PRIM1","NACA",NA,NA,NA,NA
"11932","TCGA-AB-2819-03A_5","RPS28","NT5C2",NA,NA,NA,NA
"11933","TCGA-AB-2819-03A_5","RRM2","C2orf48",NA,NA,NA,NA
"11934","TCGA-AB-2819-03A_5","TNFAIP8L2","SCNM1",NA,NA,NA,NA
"11935","TCGA-AB-2819-03A_5","UBA52","ZNF302",NA,NA,NA,NA
"11936","TCGA-AB-2819-03A_5","VAMP8","VAMP5",NA,NA,NA,NA
"11937","TCGA-AB-2819-03A_5","ZNF782","ZNF510",NA,NA,NA,NA
"11938","TCGA-AB-2820-03A_2","ANKRD30BL","EGR1",NA,NA,NA,NA
"11939","TCGA-AB-2820-03A_2","ANKRD30BL","ENSG00000225630",NA,NA,NA,NA
"11940","TCGA-AB-2820-03A_2","ANKRD30BL","ZFP36",NA,NA,NA,NA
"11941","TCGA-AB-2820-03A_2","ARL8B","TEX101",NA,NA,NA,NA
"11942","TCGA-AB-2820-03A_2","ARRDC1","ARRDC1-AS1",NA,NA,NA,NA
"11943","TCGA-AB-2820-03A_2","C16orf58","SLC5A2",NA,NA,NA,NA
"11944","TCGA-AB-2820-03A_2","CCDC148","HNRNPDL",NA,NA,NA,NA
"11945","TCGA-AB-2820-03A_2","EIF3I","EIF3IP1",NA,NA,NA,NA
"11946","TCGA-AB-2820-03A_2","GNAQ","ENSG00000214077",NA,NA,NA,NA
"11947","TCGA-AB-2820-03A_2","HCG17","HLA-C",NA,NA,NA,NA
"11948","TCGA-AB-2820-03A_2","HFM1","ENSG00000239776",NA,NA,NA,NA
"11949","TCGA-AB-2820-03A_2","HLA-DQB1","HLA-DQB2",NA,NA,NA,NA
"11950","TCGA-AB-2820-03A_2","PDE3A","ENSG00000225630",NA,NA,NA,NA
"11951","TCGA-AB-2820-03A_2","PID1","ENSG00000239935",NA,NA,NA,NA
"11952","TCGA-AB-2820-03A_2","PLEKHA5","SRSF11",NA,NA,NA,NA
"11953","TCGA-AB-2820-03A_2","SEC14L1","HFM1",NA,NA,NA,NA
"11954","TCGA-AB-2820-03A_2","SEC61A2","MAPK14",NA,NA,NA,NA
"11955","TCGA-AB-2820-03A_2","SNHG1","SNORD29",NA,NA,NA,NA
"11956","TCGA-AB-2820-03A_2","WDR6","DALRD3",NA,NA,NA,NA
"11957","TCGA-AB-2820-03A_2","ZMIZ2","ZMIZ1",NA,NA,NA,NA
"11958","TCGA-AB-2820-03A_2","ZNF551","ZNF154",NA,NA,NA,NA
"11959","TCGA-AB-2820-03A_2","ACCS","EXT2",NA,NA,NA,NA
"11960","TCGA-AB-2820-03A_2","ADCK4","NUMBL",NA,NA,NA,NA
"11961","TCGA-AB-2820-03A_2","ADSL","SGSM3",NA,NA,NA,NA
"11962","TCGA-AB-2820-03A_2","ANXA7","TTC18",NA,NA,NA,NA
"11963","TCGA-AB-2820-03A_2","BANP","RUNDC2B",NA,NA,NA,NA
"11964","TCGA-AB-2820-03A_2","BPTF","LRRC37A2",NA,NA,NA,NA
"11965","TCGA-AB-2820-03A_2","BPTF","LRRC37A3",NA,NA,NA,NA
"11966","TCGA-AB-2820-03A_2","CECR7","IL17RA",NA,NA,NA,NA
"11967","TCGA-AB-2820-03A_2","DCTN1","SLC4A5",NA,NA,NA,NA
"11968","TCGA-AB-2820-03A_2","DDX56","NPC1L1",NA,NA,NA,NA
"11969","TCGA-AB-2820-03A_2","EEF1DP3","FRY",NA,NA,NA,NA
"11970","TCGA-AB-2820-03A_2","FAM117A","SLC35B1",NA,NA,NA,NA
"11971","TCGA-AB-2820-03A_2","FUT4","PIWIL4",NA,NA,NA,NA
"11972","TCGA-AB-2820-03A_2","GOSR1","ZNF207",NA,NA,NA,NA
"11973","TCGA-AB-2820-03A_2","HACL1","COLQ",NA,NA,NA,NA
"11974","TCGA-AB-2820-03A_2","JAK3","INSL3",NA,NA,NA,NA
"11975","TCGA-AB-2820-03A_2","KLF16","REXO1",NA,NA,NA,NA
"11976","TCGA-AB-2820-03A_2","KLHL33","TEP1",NA,NA,NA,NA
"11977","TCGA-AB-2820-03A_2","LSP1","TNNT3",NA,NA,NA,NA
"11978","TCGA-AB-2820-03A_2","NCRNA00103","CD99",NA,NA,NA,NA
"11979","TCGA-AB-2820-03A_2","NCUBE1","GABRR2",NA,NA,NA,NA
"11980","TCGA-AB-2820-03A_2","NDUFB8","SEC31B",NA,NA,NA,NA
"11981","TCGA-AB-2820-03A_2","PPRC1","NOLC1",NA,NA,NA,NA
"11982","TCGA-AB-2820-03A_2","SFT2D2","TBX19",NA,NA,NA,NA
"11983","TCGA-AB-2820-03A_2","SLC39A1","CRTC2",NA,NA,NA,NA
"11984","TCGA-AB-2820-03A_2","TAS2R14","PRR4",NA,NA,NA,NA
"11985","TCGA-AB-2820-03A_2","TNFAIP8L2","SCNM1",NA,NA,NA,NA
"11986","TCGA-AB-2820-03A_2","UCHL3","LMO7",NA,NA,NA,NA
"11987","TCGA-AB-2821-03A_3","ANKRD30BL","EGR1",NA,NA,NA,NA
"11988","TCGA-AB-2821-03A_3","ANKRD30BL","ENSG00000225630",NA,NA,NA,NA
"11989","TCGA-AB-2821-03A_3","ANKRD30BL","ENSG00000229344",NA,NA,NA,NA
"11990","TCGA-AB-2821-03A_3","ANKRD30BL","ITGB2",NA,NA,NA,NA
"11991","TCGA-AB-2821-03A_3","ANKRD30BL","PABPC1",NA,NA,NA,NA
"11992","TCGA-AB-2821-03A_3","ANKRD30BL","PDE3A",NA,NA,NA,NA
"11993","TCGA-AB-2821-03A_3","ANKRD30BL","ZFP36",NA,NA,NA,NA
"11994","TCGA-AB-2821-03A_3","BMS1P20","ENSG00000211676",NA,NA,NA,NA
"11995","TCGA-AB-2821-03A_3","BMS1P20","ENSG00000211678",NA,NA,NA,NA
"11996","TCGA-AB-2821-03A_3","C16orf58","SLC5A2",NA,NA,NA,NA
"11997","TCGA-AB-2821-03A_3","DDX17","KDELR3",NA,NA,NA,NA
"11998","TCGA-AB-2821-03A_3","DDX3Y","DDX3X",NA,NA,NA,NA
"11999","TCGA-AB-2821-03A_3","DLG2","UNC45B",NA,NA,NA,NA
"12000","TCGA-AB-2821-03A_3","ELANE","CFD",NA,NA,NA,NA
"12001","TCGA-AB-2821-03A_3","ENO1","EDARADD",NA,NA,NA,NA
"12002","TCGA-AB-2821-03A_3","GNAQ","ENSG00000214077",NA,NA,NA,NA
"12003","TCGA-AB-2821-03A_3","HCG17","HLA-C",NA,NA,NA,NA
"12004","TCGA-AB-2821-03A_3","HFM1","ENSG00000239776",NA,NA,NA,NA
"12005","TCGA-AB-2821-03A_3","HFM1","ENSG00000241115",NA,NA,NA,NA
"12006","TCGA-AB-2821-03A_3","HFM1","ENSG00000251948",NA,NA,NA,NA
"12007","TCGA-AB-2821-03A_3","HFM1","PCBD2",NA,NA,NA,NA
"12008","TCGA-AB-2821-03A_3","HLA-E","HLA-C",NA,NA,NA,NA
"12009","TCGA-AB-2821-03A_3","HLA-G","HLA-B",NA,NA,NA,NA
"12010","TCGA-AB-2821-03A_3","IGFBP7-AS1","IGFBP7",NA,NA,NA,NA
"12011","TCGA-AB-2821-03A_3","LMTK2","TBC1D5",NA,NA,NA,NA
"12012","TCGA-AB-2821-03A_3","MALAT1","ENSG00000248527",NA,NA,NA,NA
"12013","TCGA-AB-2821-03A_3","NOTCH2NL","ENSG00000241781",NA,NA,NA,NA
"12014","TCGA-AB-2821-03A_3","PCBD2","VPS13B",NA,NA,NA,NA
"12015","TCGA-AB-2821-03A_3","PCBP2","FLJ39080",NA,NA,NA,NA
"12016","TCGA-AB-2821-03A_3","PID1","ENSG00000226958",NA,NA,NA,NA
"12017","TCGA-AB-2821-03A_3","PID1","ENSG00000239935",NA,NA,NA,NA
"12018","TCGA-AB-2821-03A_3","PID1","ENSG00000251948",NA,NA,NA,NA
"12019","TCGA-AB-2821-03A_3","PID1","HFM1",NA,NA,NA,NA
"12020","TCGA-AB-2821-03A_3","PPEF2","HFM1",NA,NA,NA,NA
"12021","TCGA-AB-2821-03A_3","SEC14L1","HFM1",NA,NA,NA,NA
"12022","TCGA-AB-2821-03A_3","SLCO5A1","ENSG00000225630",NA,NA,NA,NA
"12023","TCGA-AB-2821-03A_3","SRPK2","NKAIN3",NA,NA,NA,NA
"12024","TCGA-AB-2821-03A_3","SUN2","ENSG00000100226",NA,NA,NA,NA
"12025","TCGA-AB-2821-03A_3","ZMIZ2","ZMIZ1",NA,NA,NA,NA
"12026","TCGA-AB-2821-03A_3","ZNF746","ZNF767P",NA,NA,NA,NA
"12027","TCGA-AB-2821-03A_3","ADSL","SGSM3",NA,NA,NA,NA
"12028","TCGA-AB-2821-03A_3","AKAP8L","AKAP8",NA,NA,NA,NA
"12029","TCGA-AB-2821-03A_3","BPTF","LRRC37A",NA,NA,NA,NA
"12030","TCGA-AB-2821-03A_3","C16orf53","MVP",NA,NA,NA,NA
"12031","TCGA-AB-2821-03A_3","C20orf29","MAVS",NA,NA,NA,NA
"12032","TCGA-AB-2821-03A_3","CUTC","ABCC2",NA,NA,NA,NA
"12033","TCGA-AB-2821-03A_3","DCTN1","SLC4A5",NA,NA,NA,NA
"12034","TCGA-AB-2821-03A_3","FCRL1","FCRL2",NA,NA,NA,NA
"12035","TCGA-AB-2821-03A_3","GBP3","RBMXL1",NA,NA,NA,NA
"12036","TCGA-AB-2821-03A_3","GLYCTK","DNAH1",NA,NA,NA,NA
"12037","TCGA-AB-2821-03A_3","IGHG2","IGHV4-34",NA,NA,NA,NA
"12038","TCGA-AB-2821-03A_3","IGHG2","IGHV4-4",NA,NA,NA,NA
"12039","TCGA-AB-2821-03A_3","IL17RC","CRELD1",NA,NA,NA,NA
"12040","TCGA-AB-2821-03A_3","KIAA0101","CSNK1G1",NA,NA,NA,NA
"12041","TCGA-AB-2821-03A_3","NDUFB8","SEC31B",NA,NA,NA,NA
"12042","TCGA-AB-2821-03A_3","NUP210","PTPLAD1",NA,NA,NA,NA
"12043","TCGA-AB-2821-03A_3","PMS2L1","GATS",NA,NA,NA,NA
"12044","TCGA-AB-2821-03A_3","POLA2","CDC42EP2",NA,NA,NA,NA
"12045","TCGA-AB-2821-03A_3","PRIM1","NACA",NA,NA,NA,NA
"12046","TCGA-AB-2821-03A_3","PRKAA1","TTC33",NA,NA,NA,NA
"12047","TCGA-AB-2821-03A_3","RRM2","C2orf48",NA,NA,NA,NA
"12048","TCGA-AB-2821-03A_3","SIRPB2","NSFL1C",NA,NA,NA,NA
"12049","TCGA-AB-2821-03A_3","SMG5","PAQR6",NA,NA,NA,NA
"12050","TCGA-AB-2821-03A_3","SUGT1P","NOL6",NA,NA,NA,NA
"12051","TCGA-AB-2821-03A_3","TGIF2","C20orf24",NA,NA,NA,NA
"12052","TCGA-AB-2821-03A_3","TNFAIP8L2","SCNM1",NA,NA,NA,NA
"12053","TCGA-AB-2821-03A_3","TTTY15","USP9Y",NA,NA,NA,NA
"12054","TCGA-AB-2821-03A_3","UBE2D2","CXXC5",NA,NA,NA,NA
"12055","TCGA-AB-2821-03A_3","VAMP8","VAMP5",NA,NA,NA,NA
"12056","TCGA-AB-2821-03A_3","ZHX1","C8orf76",NA,NA,NA,NA
"12057","TCGA-AB-2822-03A_1","ANKRD30BL","EEF2",NA,NA,NA,NA
"12058","TCGA-AB-2822-03A_1","ANKRD30BL","ENSG00000225630",NA,NA,NA,NA
"12059","TCGA-AB-2822-03A_1","ANKRD30BL","PCBD2",NA,NA,NA,NA
"12060","TCGA-AB-2822-03A_1","ATIC","ENSG00000248611",NA,NA,NA,NA
"12061","TCGA-AB-2822-03A_1","BAZ2A","RBMS2",NA,NA,NA,NA
"12062","TCGA-AB-2822-03A_1","BECN1","CNTD1",NA,NA,NA,NA
"12063","TCGA-AB-2822-03A_1","C16orf58","SLC5A2",NA,NA,NA,NA
"12064","TCGA-AB-2822-03A_1","DLG2","UNC45B",NA,NA,NA,NA
"12065","TCGA-AB-2822-03A_1","EIF3E","KHDC1",NA,NA,NA,NA
"12066","TCGA-AB-2822-03A_1","EIF3I","EIF3IP1",NA,NA,NA,NA
"12067","TCGA-AB-2822-03A_1","ENO1","EDARADD",NA,NA,NA,NA
"12068","TCGA-AB-2822-03A_1","GNAQ","ENSG00000214077",NA,NA,NA,NA
"12069","TCGA-AB-2822-03A_1","GTF3C2","MPV17",NA,NA,NA,NA
"12070","TCGA-AB-2822-03A_1","HFM1","CD74",NA,NA,NA,NA
"12071","TCGA-AB-2822-03A_1","HFM1","ENSG00000239776",NA,NA,NA,NA
"12072","TCGA-AB-2822-03A_1","HFM1","ENSG00000241115",NA,NA,NA,NA
"12073","TCGA-AB-2822-03A_1","HFM1","ENSG00000241781",NA,NA,NA,NA
"12074","TCGA-AB-2822-03A_1","HFM1","ENSG00000251948",NA,NA,NA,NA
"12075","TCGA-AB-2822-03A_1","HFM1","PPEF2",NA,NA,NA,NA
"12076","TCGA-AB-2822-03A_1","HFM1","SEC14L1",NA,NA,NA,NA
"12077","TCGA-AB-2822-03A_1","IGFBP7-AS1","IGFBP7",NA,NA,NA,NA
"12078","TCGA-AB-2822-03A_1","KANSL1","ENSG00000246634",NA,NA,NA,NA
"12079","TCGA-AB-2822-03A_1","KIAA0825","PCBD2",NA,NA,NA,NA
"12080","TCGA-AB-2822-03A_1","LOC440311","GLTSCR2",NA,NA,NA,NA
"12081","TCGA-AB-2822-03A_1","NOTCH2","ENSG00000241781",NA,NA,NA,NA
"12082","TCGA-AB-2822-03A_1","PCBD2","ENSG00000230021",NA,NA,NA,NA
"12083","TCGA-AB-2822-03A_1","PCBD2","ENSG00000232177",NA,NA,NA,NA
"12084","TCGA-AB-2822-03A_1","PCBP2","FLJ39080",NA,NA,NA,NA
"12085","TCGA-AB-2822-03A_1","PID1","ENSG00000239776",NA,NA,NA,NA
"12086","TCGA-AB-2822-03A_1","PID1","ENSG00000239935",NA,NA,NA,NA
"12087","TCGA-AB-2822-03A_1","PID1","ENSG00000241781",NA,NA,NA,NA
"12088","TCGA-AB-2822-03A_1","PID1","ENSG00000251948",NA,NA,NA,NA
"12089","TCGA-AB-2822-03A_1","PID1","HFM1",NA,NA,NA,NA
"12090","TCGA-AB-2822-03A_1","PPEF2","HFM1",NA,NA,NA,NA
"12091","TCGA-AB-2822-03A_1","PPEF2","SEC14L1",NA,NA,NA,NA
"12092","TCGA-AB-2822-03A_1","PREB","ABHD1",NA,NA,NA,NA
"12093","TCGA-AB-2822-03A_1","RNF43","BZRAP1-AS1",NA,NA,NA,NA
"12094","TCGA-AB-2822-03A_1","RPL8","ENSG00000225267",NA,NA,NA,NA
"12095","TCGA-AB-2822-03A_1","RPS23","ENSG00000230629",NA,NA,NA,NA
"12096","TCGA-AB-2822-03A_1","SAFB2","SAFB",NA,NA,NA,NA
"12097","TCGA-AB-2822-03A_1","SEC14L1","ALKBH3",NA,NA,NA,NA
"12098","TCGA-AB-2822-03A_1","SEC14L1","HFM1",NA,NA,NA,NA
"12099","TCGA-AB-2822-03A_1","TAF10","ILK",NA,NA,NA,NA
"12100","TCGA-AB-2822-03A_1","TMC6","TMC8",NA,NA,NA,NA
"12101","TCGA-AB-2822-03A_1","UTRN","ENSG00000226958",NA,NA,NA,NA
"12102","TCGA-AB-2822-03A_1","WDR6","DALRD3",NA,NA,NA,NA
"12103","TCGA-AB-2822-03A_1","ZNF746","ZNF767P",NA,NA,NA,NA
"12104","TCGA-AB-2822-03A_1","ADSL","SGSM3",NA,NA,NA,NA
"12105","TCGA-AB-2822-03A_1","GIMAP2","GIMAP1",NA,NA,NA,NA
"12106","TCGA-AB-2822-03A_1","JUND","KIAA1683",NA,NA,NA,NA
"12107","TCGA-AB-2822-03A_1","KIAA1267","ARL17A",NA,NA,NA,NA
"12108","TCGA-AB-2822-03A_1","KIAA1267","ARL17B",NA,NA,NA,NA
"12109","TCGA-AB-2822-03A_1","NDUFB8","SEC31B",NA,NA,NA,NA
"12110","TCGA-AB-2822-03A_1","RPL30","NT5C2",NA,NA,NA,NA
"12111","TCGA-AB-2822-03A_1","SLC35A3","HIAT1",NA,NA,NA,NA
"12112","TCGA-AB-2822-03A_1","SUGT1P","NOL6",NA,NA,NA,NA
"12113","TCGA-AB-2822-03A_1","TAS2R14","PRR4",NA,NA,NA,NA
"12114","TCGA-AB-2822-03A_1","TNFAIP8L2","SCNM1",NA,NA,NA,NA
"12115","TCGA-AB-2822-03A_1","TRIM58","OR2W3",NA,NA,NA,NA
"12116","TCGA-AB-2822-03A_1","TTTY15","USP9Y",NA,NA,NA,NA
"12117","TCGA-AB-2822-03A_1","VAMP8","VAMP5",NA,NA,NA,NA
"12118","TCGA-AB-2822-03A_1","VKORC1","PRSS53",NA,NA,NA,NA
"12119","TCGA-AB-2822-03A_1","ZNF606","C19orf18",NA,NA,NA,NA
"12120","TCGA-AB-2823-03A_2","ANKRD30BL","ENSG00000225630",NA,NA,NA,NA
"12121","TCGA-AB-2823-03A_2","ANKRD30BL","ENSG00000237973",NA,NA,NA,NA
"12122","TCGA-AB-2823-03A_2","ANKRD30BL","ENSG00000248527",NA,NA,NA,NA
"12123","TCGA-AB-2823-03A_2","ANKRD30BL","GRN",NA,NA,NA,NA
"12124","TCGA-AB-2823-03A_2","DALRD3","WDR6",NA,NA,NA,NA
"12125","TCGA-AB-2823-03A_2","EIF3G","P2RY11",NA,NA,NA,NA
"12126","TCGA-AB-2823-03A_2","EIF3I","EIF3IP1",NA,NA,NA,NA
"12127","TCGA-AB-2823-03A_2","ENO1","EDARADD",NA,NA,NA,NA
"12128","TCGA-AB-2823-03A_2","GNAQ","ENSG00000214077",NA,NA,NA,NA
"12129","TCGA-AB-2823-03A_2","HFM1","ENSG00000239776",NA,NA,NA,NA
"12130","TCGA-AB-2823-03A_2","HFM1","ENSG00000251948",NA,NA,NA,NA
"12131","TCGA-AB-2823-03A_2","HFM1","PCBD2",NA,NA,NA,NA
"12132","TCGA-AB-2823-03A_2","HLA-E","HLA-C",NA,NA,NA,NA
"12133","TCGA-AB-2823-03A_2","MPO","ANKRD30BL",NA,NA,NA,NA
"12134","TCGA-AB-2823-03A_2","MPO","PDE3A",NA,NA,NA,NA
"12135","TCGA-AB-2823-03A_2","NEGR1","GDI2",NA,NA,NA,NA
"12136","TCGA-AB-2823-03A_2","NOTCH2NL","ENSG00000251948",NA,NA,NA,NA
"12137","TCGA-AB-2823-03A_2","PABPC1","PABPC3",NA,NA,NA,NA
"12138","TCGA-AB-2823-03A_2","PCBD2","VPS13B",NA,NA,NA,NA
"12139","TCGA-AB-2823-03A_2","PCBP2","FLJ39080",NA,NA,NA,NA
"12140","TCGA-AB-2823-03A_2","PDE3A","ENSG00000198744",NA,NA,NA,NA
"12141","TCGA-AB-2823-03A_2","PID1","ENSG00000239935",NA,NA,NA,NA
"12142","TCGA-AB-2823-03A_2","PID1","ENSG00000241781",NA,NA,NA,NA
"12143","TCGA-AB-2823-03A_2","PID1","ENSG00000251948",NA,NA,NA,NA
"12144","TCGA-AB-2823-03A_2","PML","RARA",NA,NA,NA,NA
"12145","TCGA-AB-2823-03A_2","SEC14L1","HFM1",NA,NA,NA,NA
"12146","TCGA-AB-2823-03A_2","SPAG5-AS1","KIAA0100",NA,NA,NA,NA
"12147","TCGA-AB-2823-03A_2","SRPK2","NKAIN3",NA,NA,NA,NA
"12148","TCGA-AB-2823-03A_2","UBE3C","UBXN2B",NA,NA,NA,NA
"12149","TCGA-AB-2823-03A_2","WIZ","ENSG00000255293",NA,NA,NA,NA
"12150","TCGA-AB-2823-03A_2","ADSL","SGSM3",NA,NA,NA,NA
"12151","TCGA-AB-2823-03A_2","BPTF","LRRC37A",NA,NA,NA,NA
"12152","TCGA-AB-2823-03A_2","C16orf53","MVP",NA,NA,NA,NA
"12153","TCGA-AB-2823-03A_2","CTSC","RAB38",NA,NA,NA,NA
"12154","TCGA-AB-2823-03A_2","EEF1DP3","FRY",NA,NA,NA,NA
"12155","TCGA-AB-2823-03A_2","FAM117A","SLC35B1",NA,NA,NA,NA
"12156","TCGA-AB-2823-03A_2","FUT4","PIWIL4",NA,NA,NA,NA
"12157","TCGA-AB-2823-03A_2","LMAN2","MXD3",NA,NA,NA,NA
"12158","TCGA-AB-2823-03A_2","MED8","ELOVL1",NA,NA,NA,NA
"12159","TCGA-AB-2823-03A_2","NDUFB8","SEC31B",NA,NA,NA,NA
"12160","TCGA-AB-2823-03A_2","RARA","PML",NA,NA,NA,NA
"12161","TCGA-AB-2823-03A_2","RRN3P3","CDR2",NA,NA,NA,NA
"12162","TCGA-AB-2823-03A_2","TAS2R14","PRR4",NA,NA,NA,NA
"12163","TCGA-AB-2823-03A_2","TNFAIP8L2","SCNM1",NA,NA,NA,NA
"12164","TCGA-AB-2823-03A_2","TRGJP1","TRGC1",NA,NA,NA,NA
"12165","TCGA-AB-2823-03A_2","TRIM58","OR2W3",NA,NA,NA,NA
"12166","TCGA-AB-2823-03A_2","VAMP8","VAMP5",NA,NA,NA,NA
"12167","TCGA-AB-2823-03A_2","VIPAR","C14orf148",NA,NA,NA,NA
"12168","TCGA-AB-2824-03A_6","ARL8B","TEX101",NA,NA,NA,NA
"12169","TCGA-AB-2824-03A_6","BMS1P20","ENSG00000211678",NA,NA,NA,NA
"12170","TCGA-AB-2824-03A_6","C16orf58","SLC5A2",NA,NA,NA,NA
"12171","TCGA-AB-2824-03A_6","CR1L","CR1",NA,NA,NA,NA
"12172","TCGA-AB-2824-03A_6","DDX17","KDELR3",NA,NA,NA,NA
"12173","TCGA-AB-2824-03A_6","DLG2","UNC45B",NA,NA,NA,NA
"12174","TCGA-AB-2824-03A_6","ENO1","EDARADD",NA,NA,NA,NA
"12175","TCGA-AB-2824-03A_6","GNAQ","ENSG00000214077",NA,NA,NA,NA
"12176","TCGA-AB-2824-03A_6","HFM1","ENSG00000239776",NA,NA,NA,NA
"12177","TCGA-AB-2824-03A_6","HFM1","ENSG00000241115",NA,NA,NA,NA
"12178","TCGA-AB-2824-03A_6","HFM1","ENSG00000241781",NA,NA,NA,NA
"12179","TCGA-AB-2824-03A_6","HFM1","NOTCH2NL",NA,NA,NA,NA
"12180","TCGA-AB-2824-03A_6","HFM1","PCBD2",NA,NA,NA,NA
"12181","TCGA-AB-2824-03A_6","HFM1","PPEF2",NA,NA,NA,NA
"12182","TCGA-AB-2824-03A_6","JAK2","TCF3",NA,NA,NA,NA
"12183","TCGA-AB-2824-03A_6","LMTK2","TBC1D5",NA,NA,NA,NA
"12184","TCGA-AB-2824-03A_6","NOTCH2NL","ENSG00000251948",NA,NA,NA,NA
"12185","TCGA-AB-2824-03A_6","PID1","ENSG00000239776",NA,NA,NA,NA
"12186","TCGA-AB-2824-03A_6","PID1","ENSG00000239935",NA,NA,NA,NA
"12187","TCGA-AB-2824-03A_6","PID1","ENSG00000243185",NA,NA,NA,NA
"12188","TCGA-AB-2824-03A_6","PPEF2","HFM1",NA,NA,NA,NA
"12189","TCGA-AB-2824-03A_6","PPEF2","SEC14L1",NA,NA,NA,NA
"12190","TCGA-AB-2824-03A_6","RNASET2","ENSG00000233028",NA,NA,NA,NA
"12191","TCGA-AB-2824-03A_6","SEC14L1","HFM1",NA,NA,NA,NA
"12192","TCGA-AB-2824-03A_6","SF3A3","ATRN",NA,NA,NA,NA
